product_id,name,brand,category,price,rating,rating_count,skin_type,concerns,affiliate_cj,affiliate_rakuten,affiliate_amazon,image_url
86014cfc-1afe-4b7f-adbb-71a03e81202d,SkinAura Sunscreen 10,RadiantCare,sunscreen,502,4.3,4817,sensitive,acne,https://cj.com/e9145a23-26f2-47d2-a8ab-97061a13f245,,,https://via.placeholder.com/150
e30c8bb8-2e32-4d01-a9b4-d5b135a32ecc,ClearDerm Serum 53,DermaFresh,serum,481,4.8,3303,combination,hydration,https://cj.com/4932bf99-95f5-4a36-8255-1f61accdf335,,,https://via.placeholder.com/150
7ae6de3c-d14b-4956-849e-d44adbea17bd,ClearDerm Foundation 6,RadiantCare,foundation,785,4.0,4344,combination,hydration,,https://rakuten.com/ad742647-45e3-46dc-aaa5-0aa339846378,,https://via.placeholder.com/150
dcb96c20-12ae-4611-a3b5-00b3a07a5954,VelvetTouch Sunscreen 81,LuxeGlow,sunscreen,2560,4.2,4480,dry,dark spots,,https://rakuten.com/faf7b9eb-8ad2-4013-ae4c-940dcd2677ac,,https://via.placeholder.com/150
c25673c3-d3a7-49b3-8e7b-917b77714cf4,LuxeGlow Foundation 59,ClearDerm,foundation,441,4.7,4444,dry,anti-aging,,https://rakuten.com/72aa6acc-99cd-4979-8326-c2b53eb35390,,https://via.placeholder.com/150
faa2cd8c-e2a4-4ccd-a358-e8e57703ae52,RadiantCare Lipstick 8,HydraLab,lipstick,638,2.9,1146,sensitive,acne,https://cj.com/0f63fb0f-256a-45e7-ad8f-58670a54b768,,,https://via.placeholder.com/150
ef676aab-0aec-4117-a184-dd48121b97f4,VelvetTouch Moisturizer 58,PureBeauty,moisturizer,1058,4.8,1387,sensitive,oil control,,,https://amazon.com/4b129d9d-6d2a-4423-b6d5-1b6c81f80051,https://via.placeholder.com/150
29825d48-b6fe-4b23-8f57-17c2fe946d64,BeautyNest Cleanser 20,HydraLab,cleanser,2221,4.7,77,sensitive,dark spots,https://cj.com/b8a06185-ed95-4b91-8a68-52f7c4bc2f5f,,,https://via.placeholder.com/150
b333e4d5-dc2f-4747-ab5e-e26dc2c98c88,LuxeGlow Lipstick 53,LuxeGlow,lipstick,1062,4.2,4942,oily,anti-aging,https://cj.com/d12a7c23-79ca-48d4-8a3b-b94b4c260614,,,https://via.placeholder.com/150
a53968aa-c5c7-4ec5-a978-dd19ea93f330,LuxeGlow Cleanser 36,HydraLab,cleanser,1293,2.6,694,dry,anti-aging,https://cj.com/08cfee02-11e3-495a-bbbd-0510e5ecbdef,,,https://via.placeholder.com/150
6bc40f36-f996-406b-aa01-adf83308b315,PureBeauty Moisturizer 36,PureBeauty,moisturizer,2290,4.8,4691,combination,anti-aging,https://cj.com/7fc6c125-1f81-4ff7-ba59-796f53cc4171,,,https://via.placeholder.com/150
56244399-2c20-4f5e-9a61-adb5dbbe8966,LuxeGlow Serum 31,VelvetTouch,serum,2693,3.5,4434,all,dark spots,,,,https://via.placeholder.com/150
ae6273c8-1507-411a-81d1-eb7891bcddab,GlowSkin Cleanser 8,ClearDerm,cleanser,270,4.1,3449,sensitive,sun protection,,,https://amazon.com/a2387b09-c8f6-49e2-be3e-8b5965e74ea8,https://via.placeholder.com/150
03c488a3-1dc2-4739-81b7-33a873083f77,RadiantCare Cleanser 7,GlowSkin,cleanser,2983,3.9,2619,combination,hydration,,https://rakuten.com/57c502fd-6092-4f9c-ac79-2b1c515a97de,,https://via.placeholder.com/150
1c3965ac-0f8f-4a10-ae87-64b605a4db03,BeautyNest Cleanser 65,VelvetTouch,cleanser,2070,5.0,3346,oily,anti-aging,https://cj.com/b2f0d4cf-4215-483b-9570-1cbeb0d3c04a,,,https://via.placeholder.com/150
8235f746-7054-4f71-9cce-e7f008825458,HydraLab Serum 74,BeautyNest,serum,656,4.7,3466,sensitive,hydration,,https://rakuten.com/ca4e9316-94cf-4a9e-b3c8-58c2f216cb7a,,https://via.placeholder.com/150
bb11f88e-f661-4d6b-a5b5-68f4bc3a4b09,PureBeauty Sunscreen 89,GlowSkin,sunscreen,,2.6,4720,dry,anti-aging,,,https://amazon.com/83502963-b44d-4d6d-9e8c-008b5f29179e,https://via.placeholder.com/150
ae147fa4-358e-4d49-8563-d98315b67c79,GlowSkin Lipstick 55,DermaFresh,lipstick,526,4.0,2378,oily,oil control,,,https://amazon.com/d182062c-9e55-42b8-a4ec-34bf7c072808,https://via.placeholder.com/150
788a69f0-2978-49cb-b51f-e5412f625d5b,PureBeauty Foundation 80,BeautyNest,foundation,1552,3.3,3173,dry,oil control,,https://rakuten.com/1d42cf3f-589a-4080-aedf-e2599bd7c5db,,https://via.placeholder.com/150
acac8104-b155-458b-bd7b-bccb8050edcd,ClearDerm Cleanser 89,GlowSkin,cleanser,2081,3.2,3376,combination,sun protection,,https://rakuten.com/f8ce9856-2ce3-4e1f-87f5-8674b5b8a09b,,https://via.placeholder.com/150
1ca2111d-48da-4f9d-9458-0be04bd7019a,DermaFresh Sunscreen 41,RadiantCare,sunscreen,1251,4.7,239,combination,oil control,,,,https://via.placeholder.com/150
d597e1bb-188e-4eb7-9b6b-d1bf3431315f,PureBeauty Moisturizer 72,SkinAura,moisturizer,823,4.9,3812,dry,hydration,,https://rakuten.com/e0500682-8c1f-43c4-8ff6-cbc713bea4ce,,https://via.placeholder.com/150
c332b582-a511-4c92-b5d7-e0b704d29a89,PureBeauty Moisturizer 72,VelvetTouch,moisturizer,2586,3.9,2245,combination,oil control,https://cj.com/ab8212d4-eae9-4f7a-91cb-763a6f4901bd,,,https://via.placeholder.com/150
3388a915-c228-4055-b32d-3c36bfb4482e,RadiantCare Foundation 68,DermaFresh,foundation,1214,4.4,409,all,oil control,https://cj.com/2f90b0d9-d7f6-4083-8559-3ae23c6abfd9,,,https://via.placeholder.com/150
3c1361d0-4e57-4a8d-8769-531155d36bbb,ClearDerm Moisturizer 12,HydraLab,moisturizer,1720,2.7,531,oily,hydration,,https://rakuten.com/5c6c91c9-1836-48c4-98a7-f943023b60fc,,https://via.placeholder.com/150
09473d97-f022-4c2b-b7f9-e6a812287fcf,LuxeGlow Lipstick 97,GlowSkin,lipstick,569,3.8,4848,combination,hydration,https://cj.com/b87d1114-5f39-4083-b9b5-6301db7c7edf,,,https://via.placeholder.com/150
5a85422e-e26c-4e98-9445-5fd13a2f1024,HydraLab Moisturizer 56,PureBeauty,moisturizer,439,3.5,2336,dry,anti-aging,https://cj.com/7bbdaed5-de7f-4b46-a285-802d57d62a5f,,,https://via.placeholder.com/150
359e85ae-e79f-4198-8a38-ae037c87f78d,PureBeauty Moisturizer 94,SkinAura,moisturizer,2208,,3549,all,hydration,https://cj.com/c12df1fa-e13f-4cfe-a47b-18bf165e2531,,,https://via.placeholder.com/150
33340250-9f8b-461d-a93f-5c4d8bdbf3a1,HydraLab Moisturizer 30,GlowSkin,moisturizer,1600,3.6,3571,oily,acne,,https://rakuten.com/b6f0673f-65b6-4037-9fcf-a7109d042eac,,https://via.placeholder.com/150
c5bb1e25-c8ec-4729-a732-7ba2304ff873,BeautyNest Sunscreen 58,ClearDerm,sunscreen,2039,4.7,677,all,oil control,,https://rakuten.com/43ac539a-78b5-4ea3-b0ae-2bd83877946a,,https://via.placeholder.com/150
f6100880-aa53-4b6d-82ce-7ef573d05b66,DermaFresh Lipstick 86,LuxeGlow,lipstick,1074,2.5,2699,all,anti-aging,,,https://amazon.com/f8d6c411-3f82-4931-9fcc-60f2cc66b7d0,https://via.placeholder.com/150
525e750b-a363-40b6-b7e5-e61a47d892e1,PureBeauty Moisturizer 32,DermaFresh,moisturizer,1055,4.7,248,oily,dark spots,https://cj.com/996ce21e-4a2d-42be-9581-08ef2fa05490,,,https://via.placeholder.com/150
29c46483-b276-41e7-9777-32e538e11892,BeautyNest Lipstick 57,BeautyNest,lipstick,1057,4.6,3087,all,dark spots,,,https://amazon.com/e6d7bd32-ade4-415d-92f8-823e5feea787,https://via.placeholder.com/150
e861fd54-96c5-4d30-92cd-1860f1b42510,VelvetTouch Serum 80,DermaFresh,serum,2456,2.8,193,oily,sun protection,,https://rakuten.com/70468911-c884-480d-bbc7-049398626f60,,https://via.placeholder.com/150
b10e589d-77ee-4a90-9e93-5f116aff7428,DermaFresh Serum 65,RadiantCare,serum,,2.6,4406,oily,oil control,,,https://amazon.com/e62f3b7c-721d-47e0-946e-df0b027b963c,https://via.placeholder.com/150
80054dd4-270d-4dc4-84a6-2b80b3dcb617,DermaFresh Cleanser 94,SkinAura,cleanser,2655,3.8,676,all,acne,https://cj.com/3ed74db5-f748-462d-b05f-b3ec610a7f99,,,https://via.placeholder.com/150
1e3e9da6-6059-427f-9c61-f2a37bb22c70,SkinAura Lipstick 49,LuxeGlow,lipstick,783,4.3,3030,combination,acne,,https://rakuten.com/b2dd9275-5635-4cf3-a870-3ca30405b168,,https://via.placeholder.com/150
73d5d602-c607-4fb7-8463-3ead90e29964,DermaFresh Sunscreen 61,ClearDerm,sunscreen,1885,3.4,2436,dry,anti-aging,,,https://amazon.com/51c640d7-6650-4ae2-9fe7-34069253b128,https://via.placeholder.com/150
9f8d43fa-f041-4cf5-9224-f8880c4408f7,LuxeGlow Moisturizer 19,VelvetTouch,moisturizer,1223,3.0,4466,all,sun protection,,,https://amazon.com/47518813-493e-4d1b-961c-b7f4dd0bb0f8,https://via.placeholder.com/150
be6f3c53-3a70-456e-b867-fd4f71833705,VelvetTouch Lipstick 35,VelvetTouch,lipstick,2508,4.0,2953,dry,acne,https://cj.com/b4468cc8-1146-4a62-bbc4-3fa77a34e6c4,,,https://via.placeholder.com/150
466792d7-01f8-4296-9962-86482967d883,RadiantCare Foundation 39,PureBeauty,foundation,2375,3.3,2002,combination,sun protection,https://cj.com/9e15927c-fddf-4d28-8b40-0feae3c166f0,,,https://via.placeholder.com/150
0f9e4b50-0263-429a-8139-309fc7610829,RadiantCare Moisturizer 41,ClearDerm,moisturizer,2428,3.7,3503,all,acne,,https://rakuten.com/b1b35390-126a-4932-ab8a-55a9ce484998,,https://via.placeholder.com/150
eb959336-5c10-4e32-8780-95d9b15db94d,LuxeGlow Sunscreen 32,GlowSkin,sunscreen,778,3.2,486,oily,oil control,,https://rakuten.com/f500f7bf-6acd-4d94-86ab-598f8efe343d,,https://via.placeholder.com/150
c3b392c5-7b82-4d79-9809-5ea783e1894d,SkinAura Foundation 100,LuxeGlow,foundation,980,3.2,4745,all,sun protection,https://cj.com/f3583987-4d34-4a89-861b-90843aa708f6,,,https://via.placeholder.com/150
6faa32b4-ef90-4e46-b02e-12d7f1117427,BeautyNest Moisturizer 64,VelvetTouch,moisturizer,2481,3.7,3162,all,acne,https://cj.com/22d5c242-41c5-41fa-9b41-90a12178578d,,,https://via.placeholder.com/150
14e3b742-663c-4d97-99e9-93970957605c,DermaFresh Lipstick 98,RadiantCare,lipstick,1799,2.7,4235,dry,sun protection,https://cj.com/5667b35c-074d-4595-a049-5b6afbd7ae77,,,https://via.placeholder.com/150
bebf0a96-2c80-4b69-bf0c-50a0ad836275,GlowSkin Moisturizer 94,BeautyNest,moisturizer,2781,4.3,376,all,oil control,https://cj.com/77e55b86-1d9b-4f1a-9b13-b4ba743ede3c,,,https://via.placeholder.com/150
807f10fe-2303-454c-a52a-fe2d5517f5cc,DermaFresh Sunscreen 48,GlowSkin,sunscreen,889,3.7,1936,oily,dark spots,https://cj.com/6af3e214-4db7-429a-9edc-5b65cba9cdfc,,,https://via.placeholder.com/150
1442b64d-9bd2-42a7-9b7d-79190c2b9eae,BeautyNest Moisturizer 17,RadiantCare,moisturizer,1455,4.5,3455,all,sun protection,,,,https://via.placeholder.com/150
f5d196e5-1ddf-486a-988d-b4809b3d66e5,RadiantCare Cleanser 85,PureBeauty,cleanser,2933,3.4,3038,all,sun protection,,https://rakuten.com/eee4b90f-3ccf-4f31-bb95-a4924e430ace,,https://via.placeholder.com/150
c6ec94a8-83b0-4019-a054-fba6f005bcaf,LuxeGlow Serum 85,PureBeauty,serum,2392,4.4,4277,dry,hydration,https://cj.com/9fe76d66-cb6f-43b7-ba3c-8d62bc3445c5,,,https://via.placeholder.com/150
b83c0120-921d-4241-bb06-0aad828e508a,LuxeGlow Serum 77,SkinAura,serum,2971,4.2,4987,dry,sun protection,,,https://amazon.com/079a643e-50c1-4cfe-9529-4ff3f3f941af,https://via.placeholder.com/150
fc4473aa-9975-4035-b109-180a99f14b42,DermaFresh Lipstick 46,ClearDerm,lipstick,1005,,2583,all,sun protection,https://cj.com/5de7366e-3879-467f-968a-d385e86c637e,,,https://via.placeholder.com/150
203e8b8b-78ab-46a8-863b-9dc7aa51eab8,VelvetTouch Lipstick 39,GlowSkin,lipstick,2764,3.3,3945,dry,acne,https://cj.com/0928ed2d-26aa-476f-878b-e666a01add3e,,,https://via.placeholder.com/150
ad8c5ccc-cdf4-42c4-aa01-3d21c5c4d844,BeautyNest Serum 76,LuxeGlow,serum,2861,3.3,1842,sensitive,sun protection,https://cj.com/68eddcee-7066-4888-9ab3-71a7b1e82d23,,,https://via.placeholder.com/150
dab5625c-179c-4583-961f-de25c23b9fde,DermaFresh Moisturizer 34,LuxeGlow,moisturizer,,4.7,2640,oily,dark spots,https://cj.com/4759432a-4dba-40f9-8578-a83ed08557fb,,,https://via.placeholder.com/150
eee5c998-9ed4-485b-93b7-b44f903ee1df,SkinAura Moisturizer 50,ClearDerm,moisturizer,2729,3.3,3700,combination,dark spots,,https://rakuten.com/f895ce2c-1b09-4a0e-9ec4-b78f42acdd02,,
039e1ae4-bade-4512-af08-ae17fbab4bc5,DermaFresh Moisturizer 11,LuxeGlow,moisturizer,2251,2.9,1266,combination,oil control,,https://rakuten.com/3314c787-67bc-4bc6-85d4-13765d5315a1,,https://via.placeholder.com/150
5359195c-2ff0-4d78-88e6-89d553c35379,BeautyNest Sunscreen 94,PureBeauty,sunscreen,2980,2.9,3258,sensitive,acne,,,,https://via.placeholder.com/150
5d9aa238-3bd8-40e7-828f-4588ee08227b,SkinAura Sunscreen 27,BeautyNest,sunscreen,576,3.4,388,sensitive,sun protection,https://cj.com/9a82ec93-1773-47b2-8d36-5a01e734b3ee,,,https://via.placeholder.com/150
695a6319-0299-4d25-af40-31898be2f197,PureBeauty Foundation 96,RadiantCare,foundation,2042,2.9,3994,combination,anti-aging,https://cj.com/0da24155-c218-49c6-99de-e2f85f93d039,,,https://via.placeholder.com/150
60acd733-4951-4127-99b1-a1bd6d0c3644,LuxeGlow Serum 58,ClearDerm,serum,2834,4.2,4768,oily,oil control,,,https://amazon.com/a9db5a9b-6088-45c8-a829-cdcb19121b7e,https://via.placeholder.com/150
64cdea95-cfc7-410f-a7ea-0a66ed2a4553,SkinAura Lipstick 52,RadiantCare,lipstick,2047,4.1,1502,combination,hydration,https://cj.com/ae058a21-2cde-40fb-9b0f-9323d0a276c6,,,https://via.placeholder.com/150
7f8f965d-af72-4cca-b55a-0db7b733dcf6,DermaFresh Cleanser 10,LuxeGlow,cleanser,1826,3.5,2265,dry,sun protection,,https://rakuten.com/fd7148e2-ff63-49ef-8dd4-f631518fdeaf,,https://via.placeholder.com/150
1f1b6633-d97d-46a6-81dd-06d358bdd160,LuxeGlow Foundation 34,LuxeGlow,foundation,2367,2.9,2708,all,hydration,https://cj.com/aa8b419f-8600-46c6-a1b4-6c6994dbf631,,,https://via.placeholder.com/150
485d4b01-7ae9-480b-869d-95cb515d86d9,PureBeauty Moisturizer 94,RadiantCare,moisturizer,2268,3.6,3053,sensitive,anti-aging,,https://rakuten.com/f724be26-ce24-4806-9efc-1ed5d5e69b82,,https://via.placeholder.com/150
b14eb135-65d4-4cd9-84a9-0e7ed2d35c12,ClearDerm Foundation 35,VelvetTouch,foundation,1371,3.0,622,all,sun protection,,,,https://via.placeholder.com/150
7224a558-ba6c-47c1-bc59-88973fb87627,DermaFresh Serum 87,ClearDerm,serum,1490,4.2,4926,sensitive,oil control,,,https://amazon.com/3f4e5bcc-d868-4a21-a1de-2166197cf353,https://via.placeholder.com/150
e62dc26a-4859-423e-ba9d-015d30d2e5d5,GlowSkin Serum 95,LuxeGlow,serum,480,3.1,1093,combination,oil control,https://cj.com/0afe8d4e-7458-46ae-81a8-d8633d6a3825,,,https://via.placeholder.com/150
08f4c6a1-7669-4c11-9270-13043a651e56,RadiantCare Serum 25,BeautyNest,serum,1500,3.4,2817,all,hydration,https://cj.com/6cc6a944-719a-46a4-8c71-0c74586e0cb9,,,https://via.placeholder.com/150
5ae9f510-fc6c-4dec-87be-463a33b524ba,BeautyNest Cleanser 90,ClearDerm,cleanser,558,,392,all,hydration,,https://rakuten.com/a964958e-a875-4613-bc41-18bfdf655cc3,,https://via.placeholder.com/150
b1512211-6f8e-46d2-bb7b-d0199b79e6aa,SkinAura Serum 66,DermaFresh,serum,,3.3,1262,sensitive,dark spots,https://cj.com/18fa551d-cfe0-4478-8318-3290054232e5,,,https://via.placeholder.com/150
fa6bfc18-f641-46b1-b362-c53a137241f1,BeautyNest Foundation 92,GlowSkin,foundation,547,4.9,4816,oily,sun protection,https://cj.com/bb99d695-899e-4b45-95d0-786c6a271964,,,https://via.placeholder.com/150
bcbdda26-ed24-4150-9ecc-db2b10751151,HydraLab Cleanser 79,SkinAura,cleanser,2466,3.7,951,all,hydration,https://cj.com/7d546712-823d-4474-8138-c03b85ef8fa3,,,https://via.placeholder.com/150
17e43f12-305d-4d59-8c48-38e5a7ac24a6,RadiantCare Moisturizer 36,RadiantCare,moisturizer,2543,3.9,4001,oily,anti-aging,,,,https://via.placeholder.com/150
5e996154-dab1-48dc-b2da-d2cd5ed1abdf,LuxeGlow Sunscreen 92,PureBeauty,sunscreen,2120,4.1,2390,oily,anti-aging,https://cj.com/becd8335-1de5-45c6-bfe3-161500d334e9,,,https://via.placeholder.com/150
346ddf4e-6935-4b75-8f34-2dedc3b5774c,BeautyNest Lipstick 46,PureBeauty,lipstick,2601,5.0,1892,combination,oil control,https://cj.com/c7465323-e752-4d1d-9fb1-1f441cd899f4,,,https://via.placeholder.com/150
952b4a2f-b1f2-4e09-af03-c6d752246e1a,RadiantCare Moisturizer 54,PureBeauty,moisturizer,2048,3.2,1909,all,hydration,,https://rakuten.com/8a6a3ff7-7d17-4efc-9bba-5840664cf64d,,https://via.placeholder.com/150
a264d7bf-df0b-4be7-bd43-8f2b84c4a0bf,DermaFresh Serum 90,ClearDerm,serum,1400,4.2,3491,sensitive,oil control,https://cj.com/349d4aa7-0268-42bb-a747-bead865ad91f,,,https://via.placeholder.com/150
5724394d-d180-4951-99e5-d012a0835d6a,HydraLab Moisturizer 51,GlowSkin,moisturizer,611,3.3,4978,sensitive,anti-aging,https://cj.com/d5261205-4817-4943-ae2e-b9bb3ca7176d,,,https://via.placeholder.com/150
b2f6733a-3a61-4279-867a-d0e267c6e8a4,SkinAura Moisturizer 63,HydraLab,moisturizer,316,2.8,3488,combination,acne,,,https://amazon.com/697357f8-eb01-4550-ac2e-0932f3b2b35c,https://via.placeholder.com/150
fdd7a546-e03e-4283-8904-108881ddc538,SkinAura Cleanser 63,RadiantCare,cleanser,670,2.7,2214,all,anti-aging,https://cj.com/62b678a4-0c5a-43ef-af48-c387e4e96d96,,,https://via.placeholder.com/150
07852b62-2100-4dfe-b824-d9177bfa0e3f,LuxeGlow Foundation 50,VelvetTouch,foundation,1612,3.3,4825,all,acne,,https://rakuten.com/588738b3-a77f-4b84-8b7a-b17b4c0e795a,,https://via.placeholder.com/150
63f31818-e856-4857-85a6-8de2ad0291f7,BeautyNest Sunscreen 62,PureBeauty,sunscreen,2337,4.1,1147,oily,hydration,,,https://amazon.com/ae682189-5c81-4294-85e6-105497847356,https://via.placeholder.com/150
d2858a6c-9c26-4d4a-aae8-bef431f25269,VelvetTouch Moisturizer 56,VelvetTouch,moisturizer,2366,3.1,3155,all,dark spots,https://cj.com/845dfa5d-d5c5-40c3-9e88-1c05a4135436,,,https://via.placeholder.com/150
37bd0091-b23d-4a5f-8065-a3da46f5fc1f,HydraLab Lipstick 80,GlowSkin,lipstick,1474,4.2,38,all,anti-aging,https://cj.com/b33a7202-7133-4aa5-8636-5778e6f317ea,,,https://via.placeholder.com/150
9bcc6ad6-4c11-484c-86fc-1b437d300b8a,GlowSkin Foundation 62,SkinAura,foundation,2199,4.2,3268,oily,anti-aging,https://cj.com/01b0ccf0-b6a6-4f9b-b55c-70cf485b2ff8,,,https://via.placeholder.com/150
eeeb238d-1dc2-48ed-b574-a6569b895b95,ClearDerm Sunscreen 77,ClearDerm,sunscreen,594,3.3,52,oily,hydration,,https://rakuten.com/417a1746-4d36-478a-9b22-fe892e73dce8,,https://via.placeholder.com/150
41759cd9-a931-43a4-b274-18c3df70bab3,DermaFresh Foundation 30,ClearDerm,foundation,2629,2.7,4869,sensitive,hydration,,https://rakuten.com/3085b8b6-a6b4-4f75-b17c-34581880fb79,,https://via.placeholder.com/150
491735cc-9e5d-43c7-bd4a-fb568c53dbdd,SkinAura Cleanser 85,DermaFresh,cleanser,2561,3.0,3536,combination,dark spots,https://cj.com/e7322480-0869-4d0d-a5d5-46d5247ea16e,,,https://via.placeholder.com/150
9c799662-1a71-4511-830f-9918cd24fdda,ClearDerm Sunscreen 67,HydraLab,sunscreen,1297,4.6,2327,dry,sun protection,,,,https://via.placeholder.com/150
dd1ef629-332b-4fd5-9e64-f025ee79a54b,LuxeGlow Cleanser 100,ClearDerm,cleanser,473,3.8,779,all,dark spots,,,,https://via.placeholder.com/150
1bc4a10b-e506-489c-84f0-7a1001445732,LuxeGlow Serum 86,PureBeauty,serum,1084,4.9,3042,all,sun protection,https://cj.com/b6ba30ff-7754-4b93-bbbd-03b9b8a281fe,,,https://via.placeholder.com/150
5c500b5b-19bf-4f5a-aa29-eaeead919477,RadiantCare Cleanser 51,LuxeGlow,cleanser,2031,3.3,1037,dry,hydration,,https://rakuten.com/1025cdc4-f421-4053-b99f-07736f929db2,,https://via.placeholder.com/150
a8113bd0-9342-43bf-8dcd-2819527e14bf,ClearDerm Cleanser 100,GlowSkin,cleanser,1016,4.6,3447,combination,acne,,,https://amazon.com/dac232bb-6376-465c-9c8b-02546f5420f9,https://via.placeholder.com/150
09b5870e-d97d-4a6d-bd06-e532f5104a51,BeautyNest Cleanser 6,PureBeauty,cleanser,1200,4.8,4624,dry,sun protection,https://cj.com/a6771477-289e-4e4c-844d-70fa03c5d08f,,,https://via.placeholder.com/150
5aa5adbb-246a-4e8e-9d69-4e6cabbb47a7,PureBeauty Sunscreen 24,LuxeGlow,sunscreen,512,2.9,303,sensitive,dark spots,,,,https://via.placeholder.com/150
1dafb636-7f96-4da7-a1af-f7cd7c389595,PureBeauty Sunscreen 91,ClearDerm,sunscreen,2229,4.0,2112,all,dark spots,,,,https://via.placeholder.com/150
405a3cea-69f4-4bfa-a4fe-b519c9bef36e,DermaFresh Lipstick 90,HydraLab,lipstick,287,3.9,1123,sensitive,hydration,https://cj.com/6a906400-9074-41cf-8e9b-2dbd9d57f065,,,https://via.placeholder.com/150
bdd234d6-aa8e-47d9-9ee7-b38e5ab40f8a,PureBeauty Lipstick 95,RadiantCare,lipstick,2858,2.7,2245,all,anti-aging,,https://rakuten.com/7ed87a06-d04f-4268-8cc5-c206720f87e4,,
3a09d43f-c482-4754-93b1-c88e7bd68d66,SkinAura Serum 88,VelvetTouch,serum,,3.5,972,oily,dark spots,https://cj.com/270c3f89-d633-4849-bf0a-f8508548ac14,,,https://via.placeholder.com/150
78ea98ba-d556-4996-b045-67fa82a4a2b3,ClearDerm Cleanser 57,BeautyNest,cleanser,1418,2.7,891,all,hydration,,https://rakuten.com/22c9ad06-b3a9-40b0-9674-d689e2f23e3b,,https://via.placeholder.com/150
96009fd0-d5df-4307-8486-010aef15a9df,PureBeauty Lipstick 9,BeautyNest,lipstick,1163,,2770,oily,sun protection,,https://rakuten.com/dba59359-b10d-4582-8001-5a265f3210d1,,https://via.placeholder.com/150
86d057e6-e6f6-45d5-a217-72585d353739,PureBeauty Moisturizer 86,SkinAura,moisturizer,2765,2.9,2569,combination,acne,,,https://amazon.com/02379698-d277-4b4c-a4d7-cbffc1971d84,https://via.placeholder.com/150
bbe55d41-b841-4eb2-b80d-1f0a869d2913,BeautyNest Serum 86,LuxeGlow,serum,1998,2.5,4554,all,dark spots,https://cj.com/a6aa9f33-31ef-496b-9ca1-8b6f4e8cc9b3,,,https://via.placeholder.com/150
3b59478c-535b-4fd4-8110-9fa4b67e74d5,RadiantCare Foundation 56,GlowSkin,foundation,2318,,1607,all,sun protection,,,,https://via.placeholder.com/150
ad574880-89e7-4f04-81e6-d420efc76355,DermaFresh Serum 34,BeautyNest,serum,422,3.5,3242,all,hydration,https://cj.com/de59e594-0dd5-4a3c-92b1-985267c29d31,,,https://via.placeholder.com/150
b240b90a-4007-48f3-9a66-69c6f2ec42da,GlowSkin Cleanser 12,PureBeauty,cleanser,433,4.2,3811,oily,oil control,,,,https://via.placeholder.com/150
411babae-95e8-4124-a6a6-0871c12aee66,BeautyNest Cleanser 50,SkinAura,cleanser,1824,2.5,4976,dry,hydration,,https://rakuten.com/c4faf7cd-f77d-4c05-949b-68f9d78752a4,,https://via.placeholder.com/150
0bcb80ac-cfbf-4a4d-8dc2-54f5f60d0bcf,BeautyNest Sunscreen 86,BeautyNest,sunscreen,2346,3.4,4719,dry,sun protection,https://cj.com/91d064d6-f77e-4802-b360-055c48541be8,,,https://via.placeholder.com/150
1c29a0cf-ee49-4609-8131-9b53906ecfec,VelvetTouch Sunscreen 57,VelvetTouch,sunscreen,2376,,2370,dry,sun protection,https://cj.com/be5465f7-b403-47f9-a7ba-19c9a0ab2513,,,https://via.placeholder.com/150
84f5508b-0a1b-42d1-82bc-995d1a63013b,BeautyNest Sunscreen 81,RadiantCare,sunscreen,915,4.3,4372,combination,sun protection,https://cj.com/4ca22ef6-868f-4ce6-90a4-760b76b73ce4,,,https://via.placeholder.com/150
01397a6a-0eb9-46be-ada3-9c16054c5adc,SkinAura Serum 80,PureBeauty,serum,959,4.6,1603,sensitive,acne,,,https://amazon.com/a80d43bd-7fbe-4199-ab6a-8457c9c659ea,https://via.placeholder.com/150
b184f407-22d3-489f-a0f7-8327fbe5f00c,HydraLab Foundation 43,BeautyNest,foundation,2703,4.5,3314,oily,hydration,https://cj.com/df5c3bbf-3a23-4e51-9af1-d26598d508fd,,,https://via.placeholder.com/150
f7245cb4-d933-46bf-abd0-df5dc7e93cf5,DermaFresh Moisturizer 26,BeautyNest,moisturizer,1282,3.7,4280,oily,sun protection,,https://rakuten.com/3d25e66e-3bcb-4067-afe2-bf2fee871106,,https://via.placeholder.com/150
ba511d14-3219-4de3-b7e1-e52a9591082b,VelvetTouch Lipstick 8,GlowSkin,lipstick,628,4.7,2491,sensitive,acne,,https://rakuten.com/aa639702-a05a-44f6-85c7-9bd41619be00,,https://via.placeholder.com/150
20e626e6-28e5-40ba-bb77-adee5862b0ed,PureBeauty Moisturizer 52,SkinAura,moisturizer,2036,3.8,2517,combination,anti-aging,,https://rakuten.com/218b8a03-c705-4172-b63a-adac3e9e489c,,https://via.placeholder.com/150
c011f145-ee12-4fa4-b4b9-72aa44725f68,DermaFresh Serum 93,LuxeGlow,serum,375,4.0,2372,combination,sun protection,https://cj.com/9e8188ae-4681-4aec-ad5c-ccf371d1a8d4,,,https://via.placeholder.com/150
b6176dbb-5a55-4d38-ba1e-d24ea9135038,ClearDerm Sunscreen 69,VelvetTouch,sunscreen,1300,3.5,4666,all,dark spots,https://cj.com/80570592-ea7d-474c-ae90-160d6d8b052f,,,https://via.placeholder.com/150
0a5a3e6a-7d33-4bd2-88fc-317a17486a21,DermaFresh Moisturizer 10,DermaFresh,moisturizer,1107,3.3,2285,sensitive,sun protection,https://cj.com/6469085c-37ed-4aaa-a093-60347095b841,,,https://via.placeholder.com/150
